ID,YEAR,WEEKNUMBER,WEEK,PROJECT,STAFF,MONTH,HOUR,CREATED_AT
11847,2019,48,2019-11-24 TO 2019-11-30,Marlin,Brandon-Lee Delaney,11,15,12/2/2019
11848,2019,48,2019-11-24 TO 2019-11-30,Sheep,Blair Avery,11,24,12/2/2019
11849,2019,48,2019-11-24 TO 2019-11-30,Kagaroo,Farah Kaur,11,25,12/2/2019
11850,2019,48,2019-11-24 TO 2019-11-30,Sea Urchin,Sohail Black,11,1,12/2/2019
11851,2019,48,2019-11-24 TO 2019-11-30,Lion,Sohail Black,11,0.5,12/2/2019
11852,2019,48,2019-11-24 TO 2019-11-30,Kagaroo,Sohail Black,11,2,12/2/2019
11853,2019,48,2019-11-24 TO 2019-11-30,Cat,Chantel Valencia,11,12,12/2/2019
11854,2019,48,2019-11-24 TO 2019-11-30,Sea Star,Chantel Valencia,11,6,12/2/2019
11855,2019,48,2019-11-24 TO 2019-11-30,Dog ,Rosina Brennan,11,24,12/2/2019
11856,2019,48,2019-11-24 TO 2019-11-30,Hippo,Chantel Valencia,11,6,12/2/2019
11857,2019,48,2019-11-24 TO 2019-11-30,Marlin,Aarush Schmitt,11,5,12/2/2019
11858,2019,48,2019-11-24 TO 2019-11-30,Hippo,Aarush Schmitt,11,10,12/2/2019
11859,2019,48,2019-11-24 TO 2019-11-30,Geese,Aarush Schmitt,11,5,12/2/2019
11860,2019,48,2019-11-24 TO 2019-11-30,Sea Angel,Aarush Schmitt,11,5,12/2/2019
11861,2019,48,2019-11-24 TO 2019-11-30,Pigeon,Aarush Schmitt,11,5,12/2/2019
11862,2019,48,2019-11-24 TO 2019-11-30,Kagaroo,Aarush Schmitt,11,10,12/2/2019
11863,2019,49,2019-12-1 TO 2019-12-7,Shark,Matthew Traynor,12,35,12/2/2019
11864,2019,48,2019-11-24 TO 2019-11-30,Pigeon,Vickie Berry,11,42,12/2/2019
11865,2019,48,2019-11-24 TO 2019-11-30,Kagaroo,Shannon Stein,11,15,12/3/2019
11866,2019,48,2019-11-24 TO 2019-11-30,Sea Angel,Madelaine Sykes,11,5,12/3/2019
11867,2019,48,2019-11-24 TO 2019-11-30,Kagaroo,Kacey Harvey,11,2,12/3/2019
11868,2019,48,2019-11-24 TO 2019-11-30,Kagaroo,Josie Savage,11,2,12/3/2019
11869,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Josie Savage,12,2,12/6/2019
11870,2019,48,2019-11-24 TO 2019-11-30,Pigeon,Myrtle Mcfarland,11,16.5,12/3/2019
11871,2019,49,2019-12-1 TO 2019-12-7,Parrot,Lucie Hail,12,32,12/3/2019
11872,2019,48,2019-11-24 TO 2019-11-30,Shark,Jorja Mayer,11,23,12/3/2019
11873,2019,48,2019-11-24 TO 2019-11-30,Sea Angel,Jorja Mayer,11,11,12/3/2019
11874,2019,48,2019-11-24 TO 2019-11-30,Pigeon,Zainab Adams,11,0,12/4/2019
11875,2019,49,2019-12-1 TO 2019-12-7,Owl,Bonnie Milne,12,16,12/4/2019
11876,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Bonnie Milne,12,14,12/4/2019
11877,2019,48,2019-11-24 TO 2019-11-30,Kagaroo,Shayne Morley,11,16,12/4/2019
11878,2019,48,2019-11-24 TO 2019-11-30,Raccon,Shayne Morley,11,10,12/4/2019
11879,2019,48,2019-11-24 TO 2019-11-30,Hippo,Shayne Morley,11,10,12/4/2019
11880,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Kris Draper,12,34,12/6/2019
11881,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Reiss Lord,12,10,12/6/2019
11882,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Asim Hartman,12,20,12/6/2019
11883,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Zainab Adams,12,18,12/6/2019
11884,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Tyrell Cohen,12,1,12/6/2019
11885,2019,49,2019-12-1 TO 2019-12-7,Sea Star,Tyrell Cohen,12,41,12/6/2019
11886,2019,49,2019-12-1 TO 2019-12-7,Dolphin,Farah Kaur,12,15,12/6/2019
11887,2019,49,2019-12-1 TO 2019-12-7,Cat,Kaleb Osborne,12,42,12/6/2019
11888,2019,48,2019-11-24 TO 2019-11-30,Marlin,Joss Stevenson,11,2,12/6/2019
11889,2019,49,2019-12-1 TO 2019-12-7,Cat,Ellen Summers,12,42,12/6/2019
11890,2019,48,2019-11-24 TO 2019-11-30,Marlin,Danielius Greenaway,11,20,12/6/2019
11891,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Shayne Morley,12,8,12/6/2019
11892,2019,49,2019-12-1 TO 2019-12-7,Sea Star,Danielius Greenaway,12,20,12/6/2019
11893,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Lucia Reese,12,40,12/6/2019
11894,2019,48,2019-11-24 TO 2019-11-30,Sea Angel,Joss Stevenson,11,3,12/6/2019
11895,2019,48,2019-11-24 TO 2019-11-30,Sea Angel,Danielius Greenaway,11,20,12/6/2019
11896,2019,48,2019-11-24 TO 2019-11-30,Dog ,Joss Stevenson,11,2,12/6/2019
11897,2019,49,2019-12-1 TO 2019-12-7,Raccon,Shayne Morley,12,12,12/6/2019
11898,2019,48,2019-11-24 TO 2019-11-30,Dolphin,Joss Stevenson,11,4,12/6/2019
11899,2019,48,2019-11-24 TO 2019-11-30,Shark,Joss Stevenson,11,1,12/6/2019
11900,2019,49,2019-12-1 TO 2019-12-7,Cat,Chantel Valencia,12,8,12/6/2019
11901,2019,49,2019-12-1 TO 2019-12-7,Hippo,Chantel Valencia,12,3,12/6/2019
11902,2019,49,2019-12-1 TO 2019-12-7,Hippo,Shayne Morley,12,8,12/6/2019
11903,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Joss Stevenson,12,5,12/6/2019
11904,2019,49,2019-12-1 TO 2019-12-7,Flamingo,Chantel Valencia,12,2,12/6/2019
11905,2019,49,2019-12-1 TO 2019-12-7,Dog ,Joss Stevenson,12,2,12/6/2019
11906,2019,49,2019-12-1 TO 2019-12-7,Owl,Chantel Valencia,12,2,12/6/2019
11907,2019,49,2019-12-1 TO 2019-12-7,Geese,Joss Stevenson,12,1,12/6/2019
11908,2019,49,2019-12-1 TO 2019-12-7,Marlin,Joss Stevenson,12,6,12/6/2019
11909,2019,49,2019-12-1 TO 2019-12-7,Shark,Joss Stevenson,12,2,12/6/2019
11910,2019,49,2019-12-1 TO 2019-12-7,Marlin,Ishmael Sullivan,12,3,12/6/2019
11911,2019,49,2019-12-1 TO 2019-12-7,Marlin,Danielius Greenaway,12,20,12/6/2019
11912,2019,49,2019-12-1 TO 2019-12-7,Cat,Ishmael Sullivan,12,4,12/6/2019
11913,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Tanvir Beech,12,32,12/6/2019
11914,2019,49,2019-12-1 TO 2019-12-7,Dolphin,Joss Stevenson,12,3,12/6/2019
11915,2019,49,2019-12-1 TO 2019-12-7,Sheep,Tanvir Beech,12,4,12/6/2019
11916,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Hywel Trevino,12,40,12/6/2019
11917,2019,49,2019-12-1 TO 2019-12-7,Geese,Ibrahim Blake,12,8,12/6/2019
11918,2019,49,2019-12-1 TO 2019-12-7,Owl,Ibrahim Blake,12,8,12/6/2019
11919,2019,49,2019-12-1 TO 2019-12-7,Cat,Ibrahim Blake,12,20,12/6/2019
11920,2019,48,2019-11-24 TO 2019-11-30,Sea Angel,Gabriela Workman,11,16,12/6/2019
11921,2019,49,2019-12-1 TO 2019-12-7,Marlin,Vivienne Lamb,12,15,12/6/2019
11922,2019,49,2019-12-1 TO 2019-12-7,Sea Star,Vivienne Lamb,12,20,12/6/2019
11923,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Aarush Schmitt,12,5,12/6/2019
11924,2019,49,2019-12-1 TO 2019-12-7,Marlin,Aarush Schmitt,12,5,12/6/2019
11925,2019,49,2019-12-1 TO 2019-12-7,Hippo,Aarush Schmitt,12,10,12/6/2019
11926,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Aarush Schmitt,12,5,12/6/2019
11927,2019,49,2019-12-1 TO 2019-12-7,Raccon,Aarush Schmitt,12,5,12/6/2019
11928,2019,49,2019-12-1 TO 2019-12-7,Geese,Aarush Schmitt,12,5,12/6/2019
11929,2019,49,2019-12-1 TO 2019-12-7,Marlin,Ismael Weeks,12,40,12/6/2019
11930,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Emma Rose,12,42,12/6/2019
11931,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Naomi Hume,12,8,12/6/2019
11932,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Naomi Hume,12,4,12/6/2019
11933,2019,49,2019-12-1 TO 2019-12-7,Parrot,Naomi Hume,12,8,12/6/2019
11934,2019,49,2019-12-1 TO 2019-12-7,Anchovy,Naomi Hume,12,20,12/6/2019
11935,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Asma Lake,12,42,12/6/2019
11936,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Diya Davidson,12,30,12/6/2019
11937,2019,49,2019-12-1 TO 2019-12-7,Raccon,Shannon Stein,12,3,12/6/2019
11938,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Shannon Stein,12,24,12/6/2019
11939,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Emaan Floyd,12,32,12/6/2019
11940,2019,49,2019-12-1 TO 2019-12-7,Cat,Emaan Floyd,12,8,12/6/2019
11941,2019,49,2019-12-1 TO 2019-12-7,Dog ,Rosina Brennan,12,24,12/6/2019
11942,2019,49,2019-12-1 TO 2019-12-7,Sea Star,Rosina Brennan,12,6,12/6/2019
11943,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Hadley Lara,12,35,12/6/2019
11944,2019,49,2019-12-1 TO 2019-12-7,Sea Star,Hadley Lara,12,5,12/6/2019
11945,2019,49,2019-12-1 TO 2019-12-7,Dolphin,Hadley Lara,12,2,12/6/2019
11946,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Frederic Henson,12,42,12/6/2019
11947,2019,49,2019-12-1 TO 2019-12-7,Shark,Zac Hibbert,12,35,12/6/2019
11948,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Maison Bowden,12,17,12/6/2019
11949,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Macsen Hughes,12,42,12/8/2019
11950,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Macsen Hughes,12,42,12/8/2019
11951,2019,49,2019-12-1 TO 2019-12-7,Parrot,Aroush Torres,12,12,12/9/2019
11952,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Aroush Torres,12,12,12/9/2019
11953,2019,49,2019-12-1 TO 2019-12-7,Dolphin,Aroush Torres,12,4,12/9/2019
11954,2019,49,2019-12-1 TO 2019-12-7,Anchovy,Jarod Finnegan,12,8,12/9/2019
11955,2019,49,2019-12-1 TO 2019-12-7,Raccon,Jarod Finnegan,12,24,12/9/2019
11956,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Madelaine Sykes,12,5,12/9/2019
11957,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Youssef Hodson,12,5,12/9/2019
11958,2019,49,2019-12-1 TO 2019-12-7,Shark,Youssef Hodson,12,5,12/9/2019
11959,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Myrtle Mcfarland,12,25.5,12/9/2019
11960,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Myrtle Mcfarland,12,25.5,12/9/2019
11961,2019,49,2019-12-1 TO 2019-12-7,Marlin,Brandon-Lee Delaney,12,10,12/9/2019
11962,2019,49,2019-12-1 TO 2019-12-7,Parrot,Jeffery Mair,12,32,12/9/2019
11963,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Kiki Kirk,12,32,12/9/2019
11964,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Dominykas Orozco,12,25,12/9/2019
11965,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Vickie Berry,12,42,12/9/2019
11966,2019,49,2019-12-1 TO 2019-12-7,Sheep,Blair Avery,12,20,12/9/2019
11967,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Osama Fenton,12,2,12/9/2019
11968,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Osama Fenton,12,2,12/9/2019
11969,2019,50,2019-12-8 TO 2019-12-14,Hippo,Osama Fenton,12,2,12/9/2019
11970,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Keyan Flores,12,10,12/9/2019
11971,2019,49,2019-12-1 TO 2019-12-7,Marlin,Cecelia Buckley,12,16,12/9/2019
11972,2019,49,2019-12-1 TO 2019-12-7,Dog ,Cecelia Buckley,12,4,12/9/2019
11973,2019,49,2019-12-1 TO 2019-12-7,Raccon,Cecelia Buckley,12,3,12/9/2019
11974,2019,49,2019-12-1 TO 2019-12-7,Moose,Cecelia Buckley,12,1,12/9/2019
11975,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Cecelia Buckley,12,4,12/9/2019
11976,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Richie Joyner,12,1,12/9/2019
11977,2019,49,2019-12-1 TO 2019-12-7,Hummingbird,Richie Joyner,12,1,12/9/2019
11978,2019,50,2019-12-8 TO 2019-12-14,Sea Angel,Richie Joyner,12,2,12/9/2019
11979,2019,50,2019-12-8 TO 2019-12-14,Geese,Richie Joyner,12,1,12/9/2019
11980,2019,49,2019-12-1 TO 2019-12-7,Raccon,Sofia Rooney,12,6,12/10/2019
11981,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Sofia Rooney,12,1,12/10/2019
11982,2019,49,2019-12-1 TO 2019-12-7,Anchovy,Sofia Rooney,12,3,12/10/2019
11983,2019,50,2019-12-8 TO 2019-12-14,Sea Angel,Giuseppe Field,12,42,12/10/2019
11984,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Giuseppe Field,12,42,12/10/2019
11985,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Kiki Kirk,12,30,12/11/2019
11986,2019,49,2019-12-1 TO 2019-12-7,Shark,Jorja Mayer,12,19,12/11/2019
11987,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Maison Bowden,12,16,12/11/2019
11988,2019,50,2019-12-8 TO 2019-12-14,Raccon,Wilma House,12,10,12/12/2019
11989,2019,49,2019-12-1 TO 2019-12-7,Raccon,Wilma House,12,4,12/12/2019
11990,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Wilma House,12,2,12/12/2019
11991,2019,49,2019-12-1 TO 2019-12-7,Lion,Wilma House,12,4,12/12/2019
11992,2019,50,2019-12-8 TO 2019-12-14,Owl,Bonnie Milne,12,10,12/12/2019
11993,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Bonnie Milne,12,10,12/12/2019
11994,2019,50,2019-12-8 TO 2019-12-14,Cat,Izabelle Trejo,12,24,12/12/2019
11995,2019,49,2019-12-1 TO 2019-12-7,Kagaroo,Sohail Black,12,3,12/12/2019
11996,2019,49,2019-12-1 TO 2019-12-7,Lion,Sohail Black,12,0.5,12/12/2019
11997,2019,49,2019-12-1 TO 2019-12-7,Sea Urchin,Sohail Black,12,1,12/12/2019
11998,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Diya Davidson,12,20,12/13/2019
11999,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Reiss Lord,12,4,12/13/2019
12000,2019,50,2019-12-8 TO 2019-12-14,Raccon,Reiss Lord,12,2,12/13/2019
12001,2019,50,2019-12-8 TO 2019-12-14,Dolphin,Aroush Torres,12,2,12/13/2019
12002,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Aroush Torres,12,8,12/13/2019
12003,2019,50,2019-12-8 TO 2019-12-14,Raccon,Aroush Torres,12,8,12/13/2019
12004,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Tyrell Cohen,12,4,12/13/2019
12005,2019,50,2019-12-8 TO 2019-12-14,Lobster,Tyrell Cohen,12,4,12/13/2019
12006,2019,50,2019-12-8 TO 2019-12-14,Sea Star,Tyrell Cohen,12,26,12/13/2019
12007,2019,49,2019-12-1 TO 2019-12-7,Sea Angel,Tyreece Hulme,12,25,12/13/2019
12008,2019,49,2019-12-1 TO 2019-12-7,Marlin,Tyreece Hulme,12,4,12/13/2019
12009,2019,49,2019-12-1 TO 2019-12-7,Sea Star,Tyreece Hulme,12,13,12/13/2019
12010,2019,50,2019-12-8 TO 2019-12-14,Sea Angel,Tyreece Hulme,12,22,12/13/2019
12011,2019,50,2019-12-8 TO 2019-12-14,Marlin,Tyreece Hulme,12,6,12/13/2019
12012,2019,50,2019-12-8 TO 2019-12-14,Sea Star,Tyreece Hulme,12,14,12/13/2019
12013,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Zainab Adams,12,3,12/13/2019
12014,2019,50,2019-12-8 TO 2019-12-14,Sea Star,Zainab Adams,12,3,12/13/2019
12015,2019,50,2019-12-8 TO 2019-12-14,Anchovy,Zainab Adams,12,35,12/13/2019
12016,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Asim Hartman,12,20,12/13/2019
12017,2019,50,2019-12-8 TO 2019-12-14,Raccon,Asim Hartman,12,20,12/16/2019
12018,2019,50,2019-12-8 TO 2019-12-14,Anchovy,Naomi Hume,12,20,12/13/2019
12019,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Naomi Hume,12,5,12/13/2019
12020,2019,50,2019-12-8 TO 2019-12-14,Parrot,Naomi Hume,12,1,12/13/2019
12021,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Naomi Hume,12,4,12/13/2019
12022,2019,50,2019-12-8 TO 2019-12-14,Raccon,Naomi Hume,12,1,12/13/2019
12023,2019,49,2019-12-1 TO 2019-12-7,Pigeon,Nabilah Connor,12,30,12/13/2019
12024,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Nabilah Connor,12,4,12/13/2019
12025,2019,50,2019-12-8 TO 2019-12-14,Raccon,Nabilah Connor,12,8,12/13/2019
12026,2019,50,2019-12-8 TO 2019-12-14,Anchovy,Nabilah Connor,12,2,12/13/2019
12027,2019,50,2019-12-8 TO 2019-12-14,Sea Angel,Emaan Floyd,12,24,12/13/2019
12028,2019,50,2019-12-8 TO 2019-12-14,Flamingo,Emaan Floyd,12,16,12/13/2019
12029,2019,50,2019-12-8 TO 2019-12-14,Raccon,Shayne Morley,12,10,12/13/2019
12030,2019,50,2019-12-8 TO 2019-12-14,Cat,Chantel Valencia,12,12,12/13/2019
12031,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Shayne Morley,12,20,12/13/2019
12032,2019,50,2019-12-8 TO 2019-12-14,Flamingo,Chantel Valencia,12,1,12/13/2019
12033,2019,50,2019-12-8 TO 2019-12-14,Hippo,Shayne Morley,12,8,12/13/2019
12034,2019,50,2019-12-8 TO 2019-12-14,Sea Star,Chantel Valencia,12,12,12/13/2019
12035,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Shannon Stein,12,30,12/13/2019
12036,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Macsen Hughes,12,42,12/15/2019
12037,2019,50,2019-12-8 TO 2019-12-14,Shark,Jorja Mayer,12,24,12/16/2019
12038,2019,50,2019-12-8 TO 2019-12-14,Sea Angel,Jorja Mayer,12,3,12/16/2019
12039,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Keyan Flores,12,11,12/16/2019
12040,2019,50,2019-12-8 TO 2019-12-14,Anchovy,Keyan Flores,12,2,12/16/2019
12041,2019,50,2019-12-8 TO 2019-12-14,Sea Angel,Youssef Hodson,12,5,12/16/2019
12042,2019,51,2019-12-15 TO 2019-12-21,Shark,Youssef Hodson,12,5,12/16/2019
12043,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Kris Draper,12,42,12/16/2019
12044,2019,50,2019-12-8 TO 2019-12-14,Marlin,Ismael Weeks,12,38,12/17/2019
12045,2019,51,2019-12-15 TO 2019-12-21,Marlin,Ismael Weeks,12,35,12/17/2019
12046,2019,51,2019-12-15 TO 2019-12-21,Kagaroo,Hywel Trevino,12,40,12/17/2019
12047,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Primrose Levy,12,35,12/18/2019
12048,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Primrose Levy,12,42,12/18/2019
12049,2019,50,2019-12-8 TO 2019-12-14,Kagaroo,Myah Calderon,12,28,12/18/2019
12050,2019,51,2019-12-15 TO 2019-12-21,Kagaroo,Myah Calderon,12,28,12/18/2019
12051,2019,51,2019-12-15 TO 2019-12-21,Sea Star,Bonnie Milne,12,8,12/20/2019
12052,2019,51,2019-12-15 TO 2019-12-21,Kagaroo,Bonnie Milne,12,10,12/20/2019
12053,2019,51,2019-12-15 TO 2019-12-21,Owl,Bonnie Milne,12,8,12/20/2019
12054,2019,51,2019-12-15 TO 2019-12-21,Kagaroo,Maison Bowden,12,21,12/20/2019
12055,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Brielle Colon,12,32,12/20/2019
12056,2019,50,2019-12-8 TO 2019-12-14,Pigeon,Tanvir Beech,12,18,12/20/2019
12057,2019,50,2019-12-8 TO 2019-12-14,Sheep,Tanvir Beech,12,4,12/20/2019
12058,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Tanvir Beech,12,30,12/20/2019
12059,2019,51,2019-12-15 TO 2019-12-21,Raccon,Tanvir Beech,12,3,12/20/2019
12060,2019,51,2019-12-15 TO 2019-12-21,Sheep,Tanvir Beech,12,7,12/20/2019
12061,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Tyrell Cohen,12,4,12/20/2019
12062,2019,51,2019-12-15 TO 2019-12-21,Lobster,Tyrell Cohen,12,8,12/20/2019
12063,2019,51,2019-12-15 TO 2019-12-21,Sea Star,Tyrell Cohen,12,18,12/20/2019
12064,2019,51,2019-12-15 TO 2019-12-21,Cat,Emaan Floyd,12,16,12/21/2019
12065,2019,51,2019-12-15 TO 2019-12-21,Flamingo,Emaan Floyd,12,8,12/21/2019
12066,2019,51,2019-12-15 TO 2019-12-21,Raccon,Aroush Torres,12,8.5,12/21/2019
12067,2019,51,2019-12-15 TO 2019-12-21,Kagaroo,Aroush Torres,12,8.5,12/21/2019
12068,2019,51,2019-12-15 TO 2019-12-21,Sea Star,Chantel Valencia,12,6,12/23/2019
12069,2019,51,2019-12-15 TO 2019-12-21,Raccon,Asim Hartman,12,20,12/23/2019
12070,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Asim Hartman,12,20,12/23/2019
12071,2019,52,2019-12-22 TO 2019-12-28,Marlin,Zainab Adams,12,8,12/23/2019
12072,2019,51,2019-12-15 TO 2019-12-21,Marlin,Zainab Adams,12,24,12/23/2019
12073,2019,51,2019-12-15 TO 2019-12-21,Anchovy,Zainab Adams,12,15,12/23/2019
12074,2019,51,2019-12-15 TO 2019-12-21,Shark,Jorja Mayer,12,9,12/23/2019
12075,2019,51,2019-12-15 TO 2019-12-21,Raccon,Sofia Rooney,12,6,12/23/2019
12076,2019,51,2019-12-15 TO 2019-12-21,Anchovy,Sofia Rooney,12,6,12/23/2019
12077,2019,51,2019-12-15 TO 2019-12-21,Sea Star,Sofia Rooney,12,1,12/23/2019
12078,2019,52,2019-12-22 TO 2019-12-28,Owl,Sofia Rooney,12,4,12/23/2019
12079,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Diya Davidson,12,30,12/24/2019
12080,2019,52,2019-12-22 TO 2019-12-28,Kagaroo,Maison Bowden,12,15,12/26/2019
12081,2019,52,2019-12-22 TO 2019-12-28,Pigeon,Samuel Yoder,12,42,12/27/2019
12082,2019,51,2019-12-15 TO 2019-12-21,Pigeon,Samuel Yoder,12,42,12/27/2019
12083,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Primrose Levy,1,14,2/21/2020
12084,2019,53,2019-12-29 TO 2019-12-31,Pigeon,Myrtle Mcfarland,12,4.3,1/3/2020
12085,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Myrtle Mcfarland,1,8,1/3/2020
12086,2019,53,2019-12-29 TO 2019-12-31,Pigeon,Diya Davidson,12,2,1/3/2020
12087,2020,1,2020-1-1 TO 2020-1-4,Cat,Emaan Floyd,1,16,1/3/2020
12088,2020,1,2020-1-1 TO 2020-1-4,Kagaroo,Naomi Hume,1,0.5,1/3/2020
12089,2020,1,2020-1-1 TO 2020-1-4,Parrot,Naomi Hume,1,2,1/3/2020
12090,2020,1,2020-1-1 TO 2020-1-4,Anchovy,Naomi Hume,1,4,1/3/2020
12091,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Naomi Hume,1,4,1/3/2020
12092,2020,1,2020-1-1 TO 2020-1-4,Raccon,Sofia Rooney,1,6,1/3/2020
12093,2020,1,2020-1-1 TO 2020-1-4,Kagaroo,Sofia Rooney,1,2,1/3/2020
12094,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Sofia Rooney,1,0.5,1/3/2020
12095,2019,53,2019-12-29 TO 2019-12-31,Cat,Lucia Reese,12,20,1/3/2020
12096,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Osama Fenton,1,1,1/3/2020
12097,2019,53,2019-12-29 TO 2019-12-31,Pigeon,Nabilah Connor,12,5,1/3/2020
12098,2020,1,2020-1-1 TO 2020-1-4,Dog ,Rosina Brennan,1,12,1/3/2020
12099,2020,1,2020-1-1 TO 2020-1-4,Shark,Zac Hibbert,1,16.5,2/18/2020
12100,2020,1,2020-1-1 TO 2020-1-4,Raccon,Nabilah Connor,1,2,1/3/2020
12101,2019,53,2019-12-29 TO 2019-12-31,Marlin,Cecelia Buckley,12,15,1/3/2020
12102,2019,53,2019-12-29 TO 2019-12-31,Dolphin,Farah Kaur,12,15,1/3/2020
12103,2020,1,2020-1-1 TO 2020-1-4,Kagaroo,Farah Kaur,1,10,1/3/2020
12104,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Keyan Flores,1,4,1/3/2020
12105,2020,1,2020-1-1 TO 2020-1-4,Marlin,Cecelia Buckley,1,8,1/3/2020
12106,2020,1,2020-1-1 TO 2020-1-4,Anchovy,Keyan Flores,1,2,1/3/2020
12107,2020,1,2020-1-1 TO 2020-1-4,Moose,Cecelia Buckley,1,3,1/3/2020
12108,2019,53,2019-12-29 TO 2019-12-31,Shark,Zac Hibbert,12,5,1/3/2020
12109,2020,1,2020-1-1 TO 2020-1-4,Raccon,Asma Lake,1,9.5,1/3/2020
12110,2019,53,2019-12-29 TO 2019-12-31,Pigeon,Asim Hartman,12,8,1/3/2020
12111,2019,53,2019-12-29 TO 2019-12-31,Pigeon,Tanvir Beech,12,20,1/3/2020
12112,2020,1,2020-1-1 TO 2020-1-4,Raccon,Asim Hartman,1,16.5,1/3/2020
12113,2019,53,2019-12-29 TO 2019-12-31,Raccon,Lucie Hail,12,16,1/3/2020
12114,2020,1,2020-1-1 TO 2020-1-4,Raccon,Lucie Hail,1,16,2/19/2020
12115,2019,53,2019-12-29 TO 2019-12-31,Marlin,Brandon-Lee Delaney,12,4,1/3/2020
12116,2020,1,2020-1-1 TO 2020-1-4,Marlin,Brandon-Lee Delaney,1,6,1/3/2020
12117,2019,53,2019-12-29 TO 2019-12-31,Pigeon,Kris Draper,12,12.5,1/3/2020
12118,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Kris Draper,1,16.5,1/3/2020
12119,2020,1,2020-1-1 TO 2020-1-4,Pigeon,Brielle Colon,1,10,1/3/2020
12120,2019,53,2019-12-29 TO 2019-12-31,Sea Angel,Tyreece Hulme,12,10,1/3/2020
12121,2020,1,2020-1-1 TO 2020-1-4,Marlin,Tyreece Hulme,1,2,1/3/2020
